Time ,cost/client/h ,cpuUsage ,numberOfVMs , ongoingAction, targetedNodeID
Wed Feb 12 19:02:17 UTC 2014,0.0267,43.625,6,,
Wed Feb 12 19:02:26 UTC 2014,0.003,53.65,6,,
Wed Feb 12 19:02:44 UTC 2014,0.36,54.05,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:02:58 UTC 2014,0.36,54.05,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:10 UTC 2014,0.36,54.05,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:23 UTC 2014,0.0024,58.675,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:34 UTC 2014,0.0024,58.675,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:48 UTC 2014,0.0171,60.4,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:01 UTC 2014,0.0063,46.1,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:17 UTC 2014,0.0063,46.1,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:31 UTC 2014,0.0034,45.05,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:43 UTC 2014,0.0034,46.075,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:55 UTC 2014,0.0025,46.075,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:05:06 UTC 2014,0.72,44.7,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:05:20 UTC 2014,0.0171,51.375,6,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:05:35 UTC 2014,0.0667,52.875,5,,
Wed Feb 12 19:05:50 UTC 2014,0.0667,52.875,5,,
Wed Feb 12 19:06:03 UTC 2014,0.0016,52.45,5,,
Wed Feb 12 19:06:19 UTC 2014,0.0048,55.6,5,,
Wed Feb 12 19:06:39 UTC 2014,0.0048,55.6,5,,
Wed Feb 12 19:06:55 UTC 2014,0.0048,55.6,5,,
Wed Feb 12 19:07:11 UTC 2014,0.6,45.2,5,,
Wed Feb 12 19:07:25 UTC 2014,0.0273,50.675,5,,
Wed Feb 12 19:07:39 UTC 2014,0.0019,54.475,5,,
Wed Feb 12 19:07:56 UTC 2014,0.0018,48.8,5,,
Wed Feb 12 19:08:11 UTC 2014,0.0018,48.8,5,,
Wed Feb 12 19:08:22 UTC 2014,0.075,50.15,5,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:08:39 UTC 2014,0.075,43.35,5,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:08:49 UTC 2014,0.6,43.35,5,,
Wed Feb 12 19:08:57 UTC 2014,0.6,40.325,5,,
Wed Feb 12 19:09:09 UTC 2014,0.6,40.325,5,,
Wed Feb 12 19:09:23 UTC 2014,0.6,42.1,5,,
Wed Feb 12 19:09:34 UTC 2014,0.6,47.175,5,,
Wed Feb 12 19:09:50 UTC 2014,0.6,47.175,5,,
Wed Feb 12 19:09:59 UTC 2014,0.6,44.3,5,,
Wed Feb 12 19:10:15 UTC 2014,0.6,44.3,5,,
Wed Feb 12 19:10:29 UTC 2014,0.6,38.85,5,,
Wed Feb 12 19:10:39 UTC 2014,0.6,38.875,5,,
Wed Feb 12 19:10:54 UTC 2014,0.6,38.875,5,,
Wed Feb 12 19:11:08 UTC 2014,0.6,42.875,5,,
Wed Feb 12 19:11:21 UTC 2014,0.6,42.025,5,,
Wed Feb 12 19:11:35 UTC 2014,0.0111,51.1,5,,
Wed Feb 12 19:11:52 UTC 2014,0.0083,41.625,5,,
Wed Feb 12 19:12:09 UTC 2014,0.0083,41.625,5,,
Wed Feb 12 19:12:23 UTC 2014,0.0055,41.2,5,,
Wed Feb 12 19:12:41 UTC 2014,0.0024,51.425,5,,
Wed Feb 12 19:12:54 UTC 2014,0.6,49.125,5,,
Wed Feb 12 19:13:12 UTC 2014,0.0016,48.05,5,,
Wed Feb 12 19:13:23 UTC 2014,0.024,57.325,5,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:13:44 UTC 2014,0.0188,45.825,5,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:02 UTC 2014,0.0188,45.825,5,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:16 UTC 2014,0.0015,46.675,5,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:29 UTC 2014,0.0073,52.7,5,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:41 UTC 2014,0.0101,47.575,6,,
Wed Feb 12 19:14:51 UTC 2014,0.0069,53.4,6,,
Wed Feb 12 19:15:08 UTC 2014,0.0069,53.4,6,,
Wed Feb 12 19:15:24 UTC 2014,0.002,53.4,6,,
Wed Feb 12 19:15:37 UTC 2014,0.002,53.4,6,,
Wed Feb 12 19:15:44 UTC 2014,0.1029,47.6333,6,,
Wed Feb 12 19:15:54 UTC 2014,0.1029,47.6333,6,,
Wed Feb 12 19:16:03 UTC 2014,0.72,43.8,6,,
Wed Feb 12 19:16:14 UTC 2014,0.72,43.8,6,,
Wed Feb 12 19:16:22 UTC 2014,0.0095,52.2333,6,,
Wed Feb 12 19:16:33 UTC 2014,0.0095,52.2333,6,,
Wed Feb 12 19:16:41 UTC 2014,0.0099,42.7833,6,,
Wed Feb 12 19:16:50 UTC 2014,0.0024,44.6667,6,,
Wed Feb 12 19:17:10 UTC 2014,0.0024,44.6667,6,,
Wed Feb 12 19:17:19 UTC 2014,0.0043,47.6333,6,,
Wed Feb 12 19:17:32 UTC 2014,0.0043,47.6333,6,,
Wed Feb 12 19:17:40 UTC 2014,0.0065,49.3333,6,,
Wed Feb 12 19:17:49 UTC 2014,0.0065,49.3333,6,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:03 UTC 2014,0.0053,47.1333,6,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:14 UTC 2014,0.0053,47.1333,6,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:28 UTC 2014,0.0065,53.8,6,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:38 UTC 2014,0.0065,53.8,6,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:49 UTC 2014,0.0099,46.5667,7,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:19:07 UTC 2014,0.0099,46.5667,7,,
Wed Feb 12 19:19:15 UTC 2014,0.84,48.2833,7,,
Wed Feb 12 19:19:26 UTC 2014,0.84,48.2833,7,,
Wed Feb 12 19:19:32 UTC 2014,0.0092,45.8333,7,,
Wed Feb 12 19:19:50 UTC 2014,0.0092,45.8333,7,,
Wed Feb 12 19:20:00 UTC 2014,0.0036,40.0333,7,,
Wed Feb 12 19:20:16 UTC 2014,0.0036,40.0333,7,,
Wed Feb 12 19:20:28 UTC 2014,0.0365,55.4,7,,
Wed Feb 12 19:20:38 UTC 2014,0.84,38.1667,7,,
Wed Feb 12 19:20:55 UTC 2014,0.84,38.1667,7,,
Wed Feb 12 19:21:03 UTC 2014,0.84,38.1667,7,,
Wed Feb 12 19:21:10 UTC 2014,0.84,38.1667,7,,
Wed Feb 12 19:21:18 UTC 2014,0.0081,40.4667,7,,
Wed Feb 12 19:21:38 UTC 2014,0.0081,40.4667,7,,
Wed Feb 12 19:21:47 UTC 2014,0.84,42.5167,7,,
Wed Feb 12 19:22:03 UTC 2014,0.84,42.5167,7,,
Wed Feb 12 19:22:15 UTC 2014,0.84,39.3333,7,,
Wed Feb 12 19:22:30 UTC 2014,0.84,39.3333,7,,
Wed Feb 12 19:22:38 UTC 2014,0.84,39.3333,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:22:48 UTC 2014,0.84,36.95,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:01 UTC 2014,0.84,36.95,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:12 UTC 2014,0.84,40.2167,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:23 UTC 2014,0.84,40.2167,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:37 UTC 2014,0.84,39.6667,7,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:49 UTC 2014,0.84,39.6667,8,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:24:02 UTC 2014,0.96,41.1,8,,
Wed Feb 12 19:24:10 UTC 2014,0.0042,47.7,8,,
Wed Feb 12 19:24:27 UTC 2014,0.0042,47.7,8,,
Wed Feb 12 19:24:38 UTC 2014,0.0042,47.7,8,,
Wed Feb 12 19:24:57 UTC 2014,0.0042,47.7,8,,
Wed Feb 12 19:25:08 UTC 2014,0.0042,47.7,8,,
Wed Feb 12 19:25:15 UTC 2014,0.0102,51.1875,8,,
Wed Feb 12 19:25:22 UTC 2014,0.0102,51.1875,8,,
Wed Feb 12 19:25:30 UTC 2014,0.0533,53.6125,8,,
Wed Feb 12 19:25:45 UTC 2014,0.0533,53.6125,8,,
Wed Feb 12 19:26:01 UTC 2014,0.0125,51.525,8,,
Wed Feb 12 19:26:14 UTC 2014,0.0125,51.525,8,,
Wed Feb 12 19:26:28 UTC 2014,0.0074,49.275,8,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:26:50 UTC 2014,0.0074,49.275,8,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:01 UTC 2014,0.0023,44.9875,8,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:17 UTC 2014,0.0023,44.9875,8,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:37 UTC 2014,0.0027,49.025,8,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:47 UTC 2014,0.0027,49.025,8,,
Wed Feb 12 19:28:02 UTC 2014,0.0038,47.05,9,,
Wed Feb 12 19:28:14 UTC 2014,0.0038,47.05,9,,
Wed Feb 12 19:28:24 UTC 2014,0.0038,47.05,9,,
Wed Feb 12 19:28:31 UTC 2014,0.0033,48.825,9,,
Wed Feb 12 19:28:40 UTC 2014,0.0033,48.825,9,,
Wed Feb 12 19:28:53 UTC 2014,0.0042,48.54,9,,
Wed Feb 12 19:29:10 UTC 2014,0.0042,48.54,9,,
Wed Feb 12 19:29:17 UTC 2014,0.0042,48.54,9,,
Wed Feb 12 19:29:25 UTC 2014,0.0042,48.54,9,,
Wed Feb 12 19:29:31 UTC 2014,0.0042,48.54,9,,
Wed Feb 12 19:29:41 UTC 2014,0.0046,45.92,9,,
Wed Feb 12 19:29:46 UTC 2014,0.0046,45.92,9,,
Wed Feb 12 19:29:54 UTC 2014,0.0046,45.92,9,,
Wed Feb 12 19:30:06 UTC 2014,0.0046,45.92,9,,
Wed Feb 12 19:30:13 UTC 2014,1.08,47.07,9,,
Wed Feb 12 19:30:20 UTC 2014,1.08,47.07,9,,
Wed Feb 12 19:30:40 UTC 2014,1.08,47.07,9,,
Wed Feb 12 19:30:47 UTC 2014,1.08,39.32,9,,
Wed Feb 12 19:30:57 UTC 2014,1.08,39.32,9,,
Wed Feb 12 19:31:11 UTC 2014,1.08,41.59,9,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:31:33 UTC 2014,1.08,41.59,9,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:31:48 UTC 2014,1.08,41.59,9,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:32:00 UTC 2014,1.08,44.6,9,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:32:09 UTC 2014,1.08,44.6,9,,
Wed Feb 12 19:32:19 UTC 2014,1.2,39.38,10,,
Wed Feb 12 19:32:37 UTC 2014,1.2,39.38,10,,
Wed Feb 12 19:32:50 UTC 2014,1.2,38.89,10,,
Wed Feb 12 19:33:02 UTC 2014,1.2,38.89,10,,
Wed Feb 12 19:33:25 UTC 2014,0.0062,48.6,10,,
Wed Feb 12 19:33:32 UTC 2014,0.0062,48.6,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:33:50 UTC 2014,0.0062,48.6,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:03 UTC 2014,0.0197,47.7583,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:14 UTC 2014,0.0197,47.7583,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:32 UTC 2014,0.0079,49.4,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:43 UTC 2014,0.0079,49.4,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:54 UTC 2014,0.0079,49.4,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:10 UTC 2014,0.0231,44.375,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:22 UTC 2014,0.0231,44.375,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:32 UTC 2014,0.0231,44.375,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:46 UTC 2014,0.0073,46.1417,10,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:57 UTC 2014,0.0073,46.1417,10,,
Wed Feb 12 19:36:14 UTC 2014,0.0174,40.8417,9,,
Wed Feb 12 19:36:24 UTC 2014,0.0174,40.8417,9,,
Wed Feb 12 19:36:42 UTC 2014,0.0174,40.8417,9,,
Wed Feb 12 19:36:50 UTC 2014,0.0049,46.7,9,,
Wed Feb 12 19:37:04 UTC 2014,0.0049,46.7,9,,
Wed Feb 12 19:37:20 UTC 2014,0.0049,46.7,9,,
Wed Feb 12 19:37:32 UTC 2014,0.0097,42.775,9,,
Wed Feb 12 19:37:53 UTC 2014,0.0097,42.775,9,,
Wed Feb 12 19:38:01 UTC 2014,0.0097,42.775,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:38:24 UTC 2014,0.005,44.7083,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:38:35 UTC 2014,0.005,44.7083,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:38:52 UTC 2014,0.0251,47,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:03 UTC 2014,0.0251,47,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:18 UTC 2014,0.0251,42.7333,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:29 UTC 2014,0.0038,42.7333,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:39 UTC 2014,0.0038,42.7333,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:49 UTC 2014,0.0038,42.7333,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:02 UTC 2014,1.08,42.7167,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:14 UTC 2014,1.08,42.7167,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:23 UTC 2014,1.08,41.68,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:37 UTC 2014,1.08,41.68,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:46 UTC 2014,1.08,41.68,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:59 UTC 2014,1.08,41.68,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:41:13 UTC 2014,1.08,41.68,9,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:41:23 UTC 2014,1.08,37.15,9,,
Wed Feb 12 19:41:43 UTC 2014,1.08,37.15,9,,
Wed Feb 12 19:41:55 UTC 2014,0.96,35.28,8,,
Wed Feb 12 19:42:13 UTC 2014,0.96,35.28,8,,
Wed Feb 12 19:42:26 UTC 2014,0.96,35.9,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:42:45 UTC 2014,0.96,35.9,8,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:43:00 UTC 2014,0.96,37.98,8,,
Wed Feb 12 19:43:09 UTC 2014,0.96,37.98,8,,
Wed Feb 12 19:43:16 UTC 2014,0.96,37.98,8,,
Wed Feb 12 19:43:34 UTC 2014,0.96,37.98,8,,
Wed Feb 12 19:43:44 UTC 2014,0.96,37.98,8,,
Wed Feb 12 19:43:51 UTC 2014,0.96,40.5,8,,
Wed Feb 12 19:44:02 UTC 2014,0.96,40.5,8,,
Wed Feb 12 19:44:08 UTC 2014,0.96,40.5,8,,
Wed Feb 12 19:44:26 UTC 2014,0.0039,43,8,,
Wed Feb 12 19:44:34 UTC 2014,0.0039,43,8,,
Wed Feb 12 19:44:41 UTC 2014,0.0039,43,8,,
Wed Feb 12 19:44:49 UTC 2014,0.0039,43,8,,
Wed Feb 12 19:44:56 UTC 2014,0.0686,42.38,8,,
Wed Feb 12 19:45:10 UTC 2014,0.0686,42.38,8,,
Wed Feb 12 19:45:19 UTC 2014,0.0686,42.38,8,,
Wed Feb 12 19:45:37 UTC 2014,0.0686,42.38,8,,
Wed Feb 12 19:45:45 UTC 2014,0.0029,45.91,8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:46:11 UTC 2014,0.0073,41.21,8,,
Wed Feb 12 19:46:29 UTC 2014,0.0073,41.21,8,,
Wed Feb 12 19:46:40 UTC 2014,0.0123,46.17,8,,
Wed Feb 12 19:46:48 UTC 2014,0.0123,46.17,8,,
Wed Feb 12 19:47:09 UTC 2014,0.0196,45.83,8,,
Wed Feb 12 19:47:20 UTC 2014,0.0196,45.83,8,,
Wed Feb 12 19:47:28 UTC 2014,0.0196,45.83,8,,
Wed Feb 12 19:47:34 UTC 2014,0.0196,45.83,8,,
Wed Feb 12 19:47:41 UTC 2014,0.0196,45.83,8,,
Wed Feb 12 19:47:49 UTC 2014,0.0196,45.83,8,,
Wed Feb 12 19:47:58 UTC 2014,0.0196,45.83,8,,
Wed Feb 12 19:48:04 UTC 2014,0.004,45.56,8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:48:19 UTC 2014,0.004,45.56,8,,
Wed Feb 12 19:48:34 UTC 2014,0.006,42.67,8,,
Wed Feb 12 19:48:43 UTC 2014,0.006,42.67,8,,
Wed Feb 12 19:48:52 UTC 2014,0.006,42.67,8,,
Wed Feb 12 19:48:58 UTC 2014,0.006,42.67,8,,
Wed Feb 12 19:49:08 UTC 2014,0.0457,44.79,8,,
Wed Feb 12 19:49:28 UTC 2014,0.0097,44.76,8,,
Wed Feb 12 19:49:52 UTC 2014,0.0097,44.76,8,,
Wed Feb 12 19:50:06 UTC 2014,0.96,42.91,8,,
Wed Feb 12 19:50:21 UTC 2014,0.96,42.91,8,,
Wed Feb 12 19:50:32 UTC 2014,0.96,40.89,8,,
Wed Feb 12 19:50:53 UTC 2014,0.96,40.89,8,,
Wed Feb 12 19:51:05 UTC 2014,0.96,38.68,8,,
Wed Feb 12 19:51:20 UTC 2014,0.96,38.68,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:51:30 UTC 2014,0.96,38.68,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:51:48 UTC 2014,0.96,36.61,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:51:58 UTC 2014,0.96,36.61,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:13 UTC 2014,0.96,35.89,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:22 UTC 2014,0.96,35.89,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:41 UTC 2014,0.96,42.09,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:55 UTC 2014,0.96,42.09,8,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:53:10 UTC 2014,0.84,37.95,7,,
Wed Feb 12 19:53:16 UTC 2014,0.84,37.95,7,,
Wed Feb 12 19:53:29 UTC 2014,0.84,37.95,7,,
Wed Feb 12 19:53:42 UTC 2014,0.84,38.9875,7,,
Wed Feb 12 19:53:50 UTC 2014,0.84,38.9875,7,,
Wed Feb 12 19:54:04 UTC 2014,0.0168,36.3875,7,,
Wed Feb 12 19:54:19 UTC 2014,0.0168,36.3875,7,,
Wed Feb 12 19:54:30 UTC 2014,0.06,43.4,7,,
Wed Feb 12 19:54:46 UTC 2014,0.06,43.4,7,,
Wed Feb 12 19:54:57 UTC 2014,0.06,43.4,7,,
Wed Feb 12 19:55:13 UTC 2014,0.0133,43.575,7,,
Wed Feb 12 19:55:25 UTC 2014,0.0067,38.9875,7,,
