Time ,cost , ongoingAction, targetedNodeID
1423483144052,1.2222,
1423483149052,1.2222,
1423483154069,1.2222,
1423483159075,1.2222,
1423483164047,1.2222,
1423483169048,1.2222,
1423483174049,1.2222,
1423483179057,1.2222,
1423483184055,1.2222,
1423483189061,1.2222,
1423483194060,1.2222,
1423483199060,1.2222,
1423483204053,1.2222,
1423483209063,1.2222,
1423483214052,1.2222,
1423483219061,1.2222,
1423483224055,1.2222,
1423483229065,1.2222,
1423483234057,1.2222,
1423483239068,1.2222,
1423483244068,1.2222,
1423483249065,1.2222,
1423483254077,1.2222,
1423483259065,1.2222,
1423483264064,1.2222,
1423483269066,1.2222,
1423483274067,1.2222,
1423483279066,1.2222,
1423483284065,1.2222,
1423483289066,1.2222,
1423483294068,0.0679,
1423483299067,0.094,
1423483304070,0.014,EventProcessingUnit,ScaleOut,
1423483309072,0.0437,EventProcessingUnit,ScaleOut,
1423483314070,0.0226,EventProcessingUnit,ScaleOut,
1423483319068,0.0214,EventProcessingUnit,ScaleOut,
1423483324068,0.0509,EventProcessingUnit,ScaleOut,
1423483329069,0.0137,EventProcessingUnit,ScaleOut,
1423483334069,0.0815,EventProcessingUnit,ScaleOut,
1423483339069,0.0185,EventProcessingUnit,ScaleOut,
1423483344080,0.0278,EventProcessingUnit,ScaleOut,
1423483349073,0.033,EventProcessingUnit,ScaleOut,
1423483354073,0.0161,EventProcessingUnit,ScaleOut,
1423483359075,0.1746,EventProcessingUnit,ScaleOut,
1423483364073,0.0147,EventProcessingUnit,ScaleOut,
1423483369072,0.0407,EventProcessingUnit,ScaleOut,
1423483374072,0.0249,EventProcessingUnit,ScaleOut,
1423483379073,0.0191,EventProcessingUnit,ScaleOut,
1423483384081,0.0815,EventProcessingUnit,ScaleOut,
1423483389073,0.0137,EventProcessingUnit,ScaleOut,
1423483394086,0.0531,EventProcessingUnit,ScaleOut,
1423483399078,0.0218,EventProcessingUnit,ScaleOut,
1423483404075,0.0207,EventProcessingUnit,ScaleOut,
1423483409079,0.0643,EventProcessingUnit,ScaleOut,
1423483414076,0.0136,EventProcessingUnit,ScaleOut,
1423483419077,0.0643,EventProcessingUnit,ScaleOut,
1423483424077,0.02,EventProcessingUnit,ScaleOut,
1423483429077,0.0231,EventProcessingUnit,ScaleOut,
1423483434078,0.0421,EventProcessingUnit,ScaleOut,
1423483439077,0.0144,EventProcessingUnit,ScaleOut,
1423483444078,0.1528,EventProcessingUnit,ScaleOut,
1423483449083,0.0177,EventProcessingUnit,ScaleOut,
1423483454102,0.0278,EventProcessingUnit,ScaleOut,
1423483459097,0.034,EventProcessingUnit,ScaleOut,
1423483464099,0.0159,EventProcessingUnit,ScaleOut,
1423483469097,0.6111,EventProcessingUnit,ScaleOut,
1423483474098,0.0157,EventProcessingUnit,ScaleOut,
1423483479104,0.0349,EventProcessingUnit,ScaleOut,
1423483484103,0.0278,EventProcessingUnit,ScaleOut,
1423483489103,0.0177,EventProcessingUnit,ScaleOut,
1423483494104,0.1528,EventProcessingUnit,ScaleOut,
1423483499104,0.0142,EventProcessingUnit,ScaleOut,
1423483504108,0.0437,EventProcessingUnit,ScaleOut,
1423483509107,0.024,EventProcessingUnit,ScaleOut,
1423483514124,0.02,EventProcessingUnit,ScaleOut,
1423483519123,0.0679,EventProcessingUnit,ScaleOut,
1423483524118,0.0133,EventProcessingUnit,ScaleOut,
1423483529118,0.0643,EventProcessingUnit,ScaleOut,
1423483534121,0.0207,EventProcessingUnit,ScaleOut,
1423483539121,0.0218,EventProcessingUnit,ScaleOut,
1423483544121,0.0582,EventProcessingUnit,ScaleOut,
1423483549119,0.0134,EventProcessingUnit,ScaleOut,
1423483554169,0.094,EventProcessingUnit,ScaleOut,
1423483559138,0.0175,EventProcessingUnit,ScaleOut,
1423483564174,0.0266,EventProcessingUnit,ScaleOut,
1423483569151,0.0359,EventProcessingUnit,ScaleOut,
1423483574152,0.0157,EventProcessingUnit,ScaleOut,
1423483579155,0.6111,EventProcessingUnit,ScaleOut,
1423483584151,0.0163,EventProcessingUnit,ScaleOut,
1423483589152,0.0359,EventProcessingUnit,ScaleOut,
1423483594153,0.0255,EventProcessingUnit,ScaleOut,
1423483599154,0.0197,EventProcessingUnit,ScaleOut,
1423483604161,0.0815,EventProcessingUnit,ScaleOut,
1423483609160,0.0136,EventProcessingUnit,ScaleOut,
1423483614165,0.0509,EventProcessingUnit,ScaleOut,
1423483619164,0.0235,EventProcessingUnit,ScaleOut,
1423483624166,0.0214,EventProcessingUnit,ScaleOut,
1423483629166,0.0582,EventProcessingUnit,ScaleOut,
1423483634167,0.0136,EventProcessingUnit,ScaleOut,
1423483639166,0.1358,EventProcessingUnit,ScaleOut,
1423483644167,0.0175,EventProcessingUnit,ScaleOut,
1423483649283,0.0362,EventProcessingUnit,ScaleOut,
1423483654167,0.0432,EventProcessingUnit,ScaleOut,
1423483659169,0.0192,EventProcessingUnit,ScaleOut,
1423483664168,0.3111,EventProcessingUnit,ScaleOut,
1423483669167,0.0194,EventProcessingUnit,ScaleOut,
1423483674167,0.0458,EventProcessingUnit,ScaleOut,
1423483679169,0.0338,EventProcessingUnit,ScaleOut,
1423483684173,0.0229,EventProcessingUnit,ScaleOut,
1423483689168,0.1296,EventProcessingUnit,ScaleOut,
1423483694169,0.0173,EventProcessingUnit,ScaleOut,
1423483699169,0.0676,EventProcessingUnit,ScaleOut,
1423483704172,0.0259,EventProcessingUnit,ScaleOut,
1423483709217,0.0278,EventProcessingUnit,ScaleOut,
1423483714197,0.0648,
1423483719194,0.0177,
1423483724194,0.1728,
1423483729198,0.0216,
1423483734198,0.0379,
1423483739242,0.0409,
1423483744247,0.0207,
1423483749226,0.3111,
1423483754682,0.0187,
1423483759671,0.0317,
1423483764672,0.0239,
1423483769672,0.1111,
1423483774672,0.0169,
1423483779674,0.0778,
1423483784674,0.0259,
1423483789674,0.0278,
1423483794674,0.0648,
1423483799676,0.0173,
1423483804676,1.5556,
1423483806986,1.5556,
1423483811983,1.5556,
1423483816983,1.5556,
1423483821984,1.5556,
1423483826983,1.5556,
1423483831984,1.5556,
1423483836986,1.5556,
1423483841988,1.5556,
1423483846985,1.5556,
1423483851988,1.5556,
1423483856990,1.5556,
1423483861988,1.5556,
1423483866986,1.5556,
1423483871994,1.5556,
1423483876988,1.5556,
1423483881988,1.5556,
1423483886990,1.5556,
1423483891993,1.5556,
1423483896992,1.5556,
1423483901992,1.5556,
1423483906994,1.5556,
1423483911993,1.5556,
1423483916995,1.5556,
1423483921994,1.5556,
1423483926992,1.5556,
1423483931992,1.5556,
1423483936994,1.5556,
1423483941994,1.5556,
1423483946995,1.5556,
1423483951993,1.5556,
1423483956997,1.5556,
1423483961994,1.5556,
1423483966997,1.5556,
1423483971994,1.5556,
1423483976998,1.5556,
1423483981995,1.5556,
1423483986995,1.5556,
1423483991998,1.5556,
1423483997002,1.5556,
1423484001998,1.5556,
1423484006996,1.5556,
1423484011999,1.5556,
1423484016999,1.5556,
1423484021999,1.5556,
1423484027000,1.5556,
1423484031999,1.5556,
1423484037000,1.5556,
1423484041999,1.5556,
1423484046999,1.5556,
1423484052000,1.5556,
1423484057001,1.5556,
1423484062002,1.5556,
1423484067003,1.5556,
1423484072003,1.5556,
1423484077000,1.5556,
1423484082001,1.5556,EventProcessingUnit,ScaleIn,
1423484087001,1.5556,EventProcessingUnit,ScaleIn,
1423484092002,1.5556,EventProcessingUnit,ScaleIn,
1423484097004,1.2222,EventProcessingUnit,ScaleIn,
1423484102003,1.2222,EventProcessingUnit,ScaleIn,
1423484107002,1.2222,EventProcessingUnit,ScaleIn,
1423484112003,1.2222,
1423484117003,1.2222,
1423484122005,1.2222,
1423484127006,1.2222,
1423484132006,1.2222,
1423484137007,1.2222,
1423484142006,1.2222,
1423484147006,1.2222,
1423484152005,1.2222,
1423484157005,1.2222,
1423484162005,1.2222,
1423484167008,1.2222,
1423484172009,1.2222,
1423484177006,1.2222,
1423484182007,1.2222,
1423484187008,1.2222,
1423484192008,1.2222,
1423484197007,1.2222,
1423484202010,1.2222,
1423484207010,1.2222,
1423484212010,1.2222,
1423484217010,1.2222,
1423484222012,1.2222,
1423484227011,1.2222,
1423484232011,1.2222,
1423484237012,1.2222,
1423484242012,1.2222,
1423484247012,1.2222,
1423484252013,1.2222,
1423484257019,1.2222,
1423484262013,1.2222,
1423484267014,1.2222,
1423484272016,1.2222,
1423484277014,1.2222,
1423484282013,1.2222,
1423484287014,1.2222,
1423484292017,1.2222,
1423484297014,1.2222,
1423484302014,1.2222,
1423484307020,1.2222,
1423484312020,1.2222,
1423484317015,1.2222,
1423484322024,1.2222,
1423484327017,1.2222,
1423484332018,1.2222,
1423484337016,1.2222,
1423484342019,1.2222,
1423484347019,1.2222,
1423484352019,1.2222,
1423484357021,0.02,
1423484362020,0.0163,
1423484367020,0.0815,
1423484372019,0.0815,
1423484377019,0.047,
1423484382020,1.2222,
1423484387021,0.0815,
1423484392020,1.2222,
1423484397021,1.2222,
1423484402023,1.2222,
1423484407022,1.2222,
1423484412023,1.2222,
1423484417038,1.2222,
1423484422023,1.2222,
1423484427022,1.2222,
1423484432023,1.2222,
1423484437110,1.2222,
1423484442075,1.2222,
1423484447100,1.2222,
1423484452103,1.2222,
1423484457096,1.2222,
1423484462097,1.2222,
1423484467097,0.0278,
1423484472097,0.3056,
1423484477098,1.2222,
1423484482098,1.2222,
1423484487153,1.2222,
1423484492100,1.2222,
1423484496388,0.0272,
1423484501369,0.0509,
1423484506367,1.2222,
1423484511368,1.2222,
1423484516371,1.2222,
1423484521368,1.2222,
1423484526369,0.1111,
1423484531370,0.0272,
1423484536370,0.0272,
1423484541369,0.0272,
1423484546370,0.0272,
1423484551372,1.2222,
1423484556371,1.2222,
1423484561371,0.0313,
1423484566373,0.0313,
1423484571373,0.0313,
1423484576372,0.0313,
1423484581371,0.0313,
1423484586375,0.0313,
1423484591373,0.0313,
1423484596375,0.0313,
1423484601375,0.0313,
1423484606373,0.0313,
1423484611374,0.0313,
1423484616374,0.0313,
1423484621374,0.0313,
1423484626374,1.2222,
1423484631374,1.2222,
1423484636377,1.2222,
1423484641375,0.0407,
1423484646377,0.0272,
1423484651376,0.0272,
1423484656378,1.2222,
1423484661378,0.0437,
1423484666378,0.0159,
1423484671377,1.2222,
1423484676379,0.0155,
1423484681379,0.0359,
1423484686379,0.0272,
1423484691379,0.0175,
1423484696381,0.2037,
1423484701379,0.0146,
1423484706379,0.0437,
1423484711381,0.024,
1423484716381,0.0194,
1423484721380,0.0249,
1423484726382,0.0133,
1423484731380,0.018,
1423484736381,0.0197,
1423484741382,0.0131,
1423484746384,0.0226,
1423484751381,0.0133,
1423484756383,0.0214,
1423484761387,0.0151,
1423484766384,0.0165,
1423484771385,0.0188,EventProcessingUnit,ScaleOut,
1423484776382,0.0134,EventProcessingUnit,ScaleOut,
1423484781386,0.0235,EventProcessingUnit,ScaleOut,
1423484786383,0.0142,EventProcessingUnit,ScaleOut,
1423484791384,0.0177,EventProcessingUnit,ScaleOut,
1423484796385,0.0191,EventProcessingUnit,ScaleOut,
1423484801387,0.0131,EventProcessingUnit,ScaleOut,
1423484806386,0.0235,EventProcessingUnit,ScaleOut,
1423484811385,0.0139,EventProcessingUnit,ScaleOut,
1423484816387,0.0161,EventProcessingUnit,ScaleOut,
1423484821386,0.0218,EventProcessingUnit,ScaleOut,
1423484826386,0.0131,EventProcessingUnit,ScaleOut,
1423484831417,0.024,EventProcessingUnit,ScaleOut,
1423484836394,0.0133,EventProcessingUnit,ScaleOut,
1423484841394,0.0191,EventProcessingUnit,ScaleOut,
1423484846418,0.0188,EventProcessingUnit,ScaleOut,
1423484851417,0.0131,EventProcessingUnit,ScaleOut,
1423484856417,0.024,EventProcessingUnit,ScaleOut,
1423484861417,0.012,EventProcessingUnit,ScaleOut,
1423484866418,0.0214,EventProcessingUnit,ScaleOut,
1423484871418,0.0149,EventProcessingUnit,ScaleOut,
1423484876418,0.0167,EventProcessingUnit,ScaleOut,
1423484881418,0.0188,EventProcessingUnit,ScaleOut,
1423484886421,0.0139,EventProcessingUnit,ScaleOut,
1423484891422,0.0235,EventProcessingUnit,ScaleOut,
1423484896420,0.0139,EventProcessingUnit,ScaleOut,
1423484901420,0.0175,EventProcessingUnit,ScaleOut,
1423484906420,0.0191,EventProcessingUnit,ScaleOut,
1423484911421,0.013,EventProcessingUnit,ScaleOut,
1423484916436,0.024,EventProcessingUnit,ScaleOut,
1423484921425,0.0131,EventProcessingUnit,ScaleOut,
1423484926426,0.018,EventProcessingUnit,ScaleOut,
1423484931424,0.0197,EventProcessingUnit,ScaleOut,
1423484936445,0.0131,EventProcessingUnit,ScaleOut,
1423484941446,0.024,EventProcessingUnit,ScaleOut,
1423484946428,0.013,EventProcessingUnit,ScaleOut,
1423484951426,0.0222,EventProcessingUnit,ScaleOut,
1423484956430,0.0163,EventProcessingUnit,ScaleOut,
1423484961431,0.0146,EventProcessingUnit,ScaleOut,
1423484966430,0.0231,EventProcessingUnit,ScaleOut,
1423484971431,0.0133,EventProcessingUnit,ScaleOut,
1423484976429,0.0231,EventProcessingUnit,ScaleOut,
1423484981429,0.0139,EventProcessingUnit,ScaleOut,
1423484986431,0.0182,EventProcessingUnit,ScaleOut,
1423484991436,0.0172,EventProcessingUnit,ScaleOut,
1423484996435,0.0146,EventProcessingUnit,ScaleOut,
1423485001435,0.0218,EventProcessingUnit,ScaleOut,
1423485006434,0.0134,EventProcessingUnit,ScaleOut,
1423485011435,0.0185,EventProcessingUnit,ScaleOut,
1423485016436,0.0182,EventProcessingUnit,ScaleOut,
1423485021436,0.0134,EventProcessingUnit,ScaleOut,
1423485026436,0.024,EventProcessingUnit,ScaleOut,
1423485031435,0.0131,EventProcessingUnit,ScaleOut,
1423485036435,0.0207,EventProcessingUnit,ScaleOut,
1423485041436,0.0177,EventProcessingUnit,ScaleOut,
1423485046437,0.0131,EventProcessingUnit,ScaleOut,
1423485051438,0.0244,EventProcessingUnit,ScaleOut,
1423485056437,0.0133,EventProcessingUnit,ScaleOut,
1423485061437,0.0226,EventProcessingUnit,ScaleOut,
1423485066437,0.0147,EventProcessingUnit,ScaleOut,
1423485071438,0.0205,EventProcessingUnit,ScaleOut,
1423485076454,0.0157,EventProcessingUnit,ScaleOut,
1423485081449,0.0179,EventProcessingUnit,ScaleOut,
1423485086449,0.0432,EventProcessingUnit,ScaleOut,
1423485091451,0.0136,EventProcessingUnit,ScaleOut,
1423485096451,0.0354,EventProcessingUnit,ScaleOut,
1423485101455,0.0171,EventProcessingUnit,ScaleOut,
1423485106452,0.0236,EventProcessingUnit,ScaleOut,
1423485111452,0.0236,EventProcessingUnit,ScaleOut,
1423485116452,0.0167,EventProcessingUnit,ScaleOut,
1423485121453,0.0278,EventProcessingUnit,ScaleOut,
1423485126452,0.0199,EventProcessingUnit,ScaleOut,
1423485131458,0.0197,
1423485136455,0.0305,
1423485141455,0.0147,
1423485146456,0.0556,
1423485151456,0.0145,
1423485156458,0.0102,
1423485161457,0.0187,
1423485166457,0.0098,
1423485171458,0.019,
1423485176458,0.0102,
1423485181461,0.0135,
1423485186459,0.0139,
1423485191459,0.0115,
1423485196458,0.0154,
1423485201460,0.0107,
1423485206460,0.0157,
1423485211464,0.0133,
1423485216486,0.011,
1423485221475,0.0148,
1423485226476,0.0116,
1423485231481,0.0086,
1423485236480,0.0097,
1423485241483,0.0087,
1423485246481,0.0095,
1423485251520,0.0096,
1423485256508,0.0086,
1423485261508,0.0102,
1423485266508,0.0085,
1423485271510,0.0098,
1423485276508,0.0086,
1423485281511,0.0093,
1423485286511,0.009,
1423485291520,0.0096,
1423485296514,0.0092,
1423485301517,0.0089,
1423485306514,0.0092,
1423485311516,0.0098,
1423485316515,0.0085,
1423485321534,0.0095,
1423485326520,0.0088,
1423485331524,0.0085,
1423485336522,0.0169,
1423485341522,0.0164,
1423485346522,0.0164,
1423485351522,0.0278,
1423485356522,0.0278,
1423485361521,0.0278,
1423485366521,0.0278,
1423485371522,0.0278,
1423485376524,0.0278,
1423485381584,0.0278,
1423485386577,0.0278,
1423485391576,0.0278,
1423485396575,0.0278,
1423485401575,0.0278,
1423485406578,0.0278,
1423485411578,0.0278,
1423485416578,0.0278,
1423485421600,0.0346,
1423485426596,0.0346,
1423485431595,0.0346,
1423485436595,0.0346,
1423485441599,0.0346,
1423485446598,0.0346,
1423485451603,0.0346,
1423485456599,0.0346,
1423485461601,0.0346,
1423485466600,0.0346,
1423485471600,0.0346,
1423485476603,0.0346,
1423485481601,0.0346,
1423485486604,0.0346,
1423485491602,0.0346,
1423485496602,0.0346,
1423485501602,0.0346,
1423485506604,0.0346,
1423485511605,0.0346,
1423485516642,0.1296,
1423485521636,0.1296,
1423485526636,0.1296,
1423485531637,0.1296,
1423485536637,0.1296,
1423485541637,0.0338,
1423485546638,0.0338,
1423485551639,0.0338,
1423485556639,0.0338,
1423485561639,0.0338,
1423485566640,0.0338,
1423485571640,0.0171,
1423485576653,0.0338,
1423485581641,0.0338,
1423485586640,0.0338,
1423485591641,0.0222,
1423485596640,0.0187,
1423485601641,0.0169,
1423485606641,0.0486,
1423485611642,0.0486,
1423485616642,0.0486,
1423485621642,0.0486,
1423485626642,0.0486,
1423485631642,0.0486,
1423485636644,0.0486,
1423485641643,0.0486,
1423485646643,0.0486,
1423485651644,0.0486,
1423485656644,0.0486,
1423485661644,0.0486,
1423485666644,0.0486,
1423485671645,0.0486,
1423485676645,0.021,
1423485681646,0.021,
1423485686649,0.0232,
1423485691649,0.0232,
1423485696649,0.0232,
1423485701648,0.0232,
1423485706649,0.0232,
1423485711649,0.0232,
1423485716651,0.0232,
1423485721651,0.0486,
1423485726650,0.0199,
1423485731649,0.0268,
1423485736650,0.0216,
1423485741651,0.0154,
1423485746649,0.016,
1423485751650,0.0181,
1423485756650,0.0135,
1423485761651,0.0187,
1423485766650,0.0162,
1423485771651,0.016,
1423485776655,0.016,
1423485781653,0.0147,
1423485786651,0.0202,
1423485791653,0.0138,
1423485796653,0.0165,
1423485801654,0.016,
1423485806654,0.016,
1423485811655,0.019,
1423485816668,0.0134,
1423485821653,0.0181,
1423485826657,0.016,
1423485831657,0.0162,
1423485836654,0.0165,
1423485841660,0.0136,
1423485846657,0.0202,
1423485851657,0.0157,
1423485856656,0.0122,
1423485861658,0.0135,
1423485866657,0.0117,
1423485871657,0.015,
1423485876656,0.0114,
1423485881660,0.0131,
1423485886659,0.0141,
1423485891660,0.0117,
1423485896660,0.0145,
1423485901658,0.011,
1423485906660,0.0153,
1423485911660,0.012,
1423485916661,0.0104,
1423485921660,0.0109,
1423485926661,0.0103,
1423485931662,0.0119,
1423485936662,0.01,
1423485941662,0.0108,
1423485946662,0.0109,
1423485951661,0.0104,
1423485956665,0.0112,
1423485961663,0.0097,
1423485966665,0.0111,
1423485971662,0.0107,
1423485976662,0.0107,
1423485981664,0.0109,
1423485986670,0.0102,
1423485991666,0.0116,
1423485996666,0.0104,
1423486001667,0.0105,
1423486006665,0.0108,
1423486011667,0.0104,
1423486016667,0.0112,
1423486021668,0.0099,
1423486026668,0.011,
1423486031669,0.0106,
1423486036669,0.0107,
1423486041669,0.0109,
1423486046669,0.0103,
1423486051667,0.0117,
1423486056670,0.0102,
1423486061672,0.0107,
1423486066671,0.0107,
1423486071672,0.0105,
1423486076671,0.011,
1423486081671,0.0104,
1423486086671,0.0109,
1423486091672,0.0107,
1423486096672,0.0107,
1423486101672,0.0107,
1423486106673,0.0105,
1423486111673,0.0113,
1423486116673,0.0107,
1423486121675,0.0106,
1423486126675,0.0107,
1423486131676,0.0107,
1423486136675,0.0109,
1423486141676,0.0101,
1423486146674,0.0107,
1423486151675,0.0107,
1423486156676,0.0107,
1423486161675,0.0108,
1423486166718,0.0103,
1423486171694,0.0116,
1423486176696,0.0099,
1423486181695,0.0107,
1423486186695,0.0106,
1423486191695,0.0107,
1423486196697,0.0107,
1423486201696,0.0105,
1423486206695,0.0108,
1423486211697,0.0107,
1423486216696,0.0107,
1423486221697,0.0107,
1423486226697,0.0109,
1423486231698,0.0102,
1423486236698,0.0111,
1423486241699,0.0104,
1423486246699,0.0107,
1423486251699,0.0106,
1423486256699,0.0107,
1423486261699,0.0103,
1423486266700,0.0085,
1423486271700,0.0112,
1423486276700,0.0143,
1423486281701,0.0283,
1423486286701,0.0305,
1423486291701,0.1197,
1423486296701,0.0444,
1423486301702,0.0346,
1423486306702,0.0264,
1423486311702,0.2222,
1423486316704,0.0741,
1423486321703,1.5556,
1423486326706,0.0122,
1423486331701,0.0185,
1423486336702,0.0141,
1423486341704,0.0225,
1423486346704,0.0167,
1423486351705,0.0205,
1423486356706,0.011,
1423486361704,0.0097,
1423486366705,0.0121,
1423486371707,0.0094,
1423486376707,0.0121,
1423486381707,0.0095,
1423486386707,0.011,
1423486391707,0.0107,
1423486396709,0.0106,
1423486401708,0.0107,
1423486406710,0.0106,
1423486411708,0.0105,
1423486416709,0.0115,
1423486421709,0.01,
1423486426715,0.0107,
1423486431712,0.0111,
1423486436709,0.0102,
1423486441712,0.0094,
1423486446712,0.0087,
1423486451710,0.0092,
1423486456713,0.0091,
1423486461713,0.0092,
1423486466713,0.0091,
1423486471717,0.0092,
1423486476714,0.0094,
1423486481712,0.0085,
1423486486712,0.0096,
1423486491713,0.0092,
1423486496715,0.009,
1423486501716,0.0091,
1423486506714,0.0089,
1423486511717,0.0092,
1423486516718,0.0088,
1423486521716,0.0093,
1423486526722,0.0087,
1423486531720,0.0094,
1423486536720,0.0088,
1423486541719,0.0093,
1423486546721,0.0088,
1423486551719,0.0094,
1423486556719,0.0089,
1423486561720,0.0092,
1423486566720,0.0091,
1423486571720,0.0096,
1423486576741,0.009,
1423486581745,0.0092,
1423486586744,0.0096,
1423486591743,0.0092,
1423486596744,0.0094,
1423486601744,0.0085,
1423486606742,0.0095,
1423486611745,0.009,
1423486616745,0.0092,
1423486621744,0.009,
1423486626743,0.009,
1423486631744,0.0092,EventProcessingUnit,ScaleOut,
1423486636746,0.0088,EventProcessingUnit,ScaleOut,
1423486641747,0.0093,EventProcessingUnit,ScaleOut,
1423486646749,0.0088,EventProcessingUnit,ScaleOut,
1423486651747,0.0094,EventProcessingUnit,ScaleOut,
1423486656748,0.009,EventProcessingUnit,ScaleOut,
1423486661755,0.0092,EventProcessingUnit,ScaleOut,
1423486666751,0.009,EventProcessingUnit,ScaleOut,
1423486671750,0.009,EventProcessingUnit,ScaleOut,
1423486676749,0.009,EventProcessingUnit,ScaleOut,
1423486681750,0.009,EventProcessingUnit,ScaleOut,
1423486686751,0.009,EventProcessingUnit,ScaleOut,
1423486691751,0.0096,EventProcessingUnit,ScaleOut,
1423486696751,0.0086,EventProcessingUnit,ScaleOut,
1423486701752,0.0092,EventProcessingUnit,ScaleOut,
1423486706752,0.0092,EventProcessingUnit,ScaleOut,
1423486711753,0.0091,EventProcessingUnit,ScaleOut,
1423486716752,0.0092,EventProcessingUnit,ScaleOut,
1423486721753,0.0087,EventProcessingUnit,ScaleOut,
1423486726754,0.0099,EventProcessingUnit,ScaleOut,
1423486731753,0.0088,EventProcessingUnit,ScaleOut,
1423486736752,0.0092,EventProcessingUnit,ScaleOut,
1423486741754,0.009,EventProcessingUnit,ScaleOut,
1423486746752,0.0091,EventProcessingUnit,ScaleOut,
1423486751752,0.0092,EventProcessingUnit,ScaleOut,
1423486756761,0.0088,EventProcessingUnit,ScaleOut,
1423486761759,0.0093,EventProcessingUnit,ScaleOut,
1423486766759,0.0088,EventProcessingUnit,ScaleOut,
1423486771760,0.0093,EventProcessingUnit,ScaleOut,
1423486776760,0.009,EventProcessingUnit,ScaleOut,
1423486781761,0.0089,EventProcessingUnit,ScaleOut,
1423486786760,0.0093,EventProcessingUnit,ScaleOut,
1423486791761,0.0088,EventProcessingUnit,ScaleOut,
1423486796763,0.0094,EventProcessingUnit,ScaleOut,
1423486801761,0.0092,EventProcessingUnit,ScaleOut,
1423486806763,0.0091,EventProcessingUnit,ScaleOut,
1423486811761,0.0094,EventProcessingUnit,ScaleOut,
1423486816760,0.0085,EventProcessingUnit,ScaleOut,
1423486821762,0.0092,EventProcessingUnit,ScaleOut,
1423486826764,0.0091,EventProcessingUnit,ScaleOut,
1423486831763,0.009,EventProcessingUnit,ScaleOut,
1423486836763,0.0092,EventProcessingUnit,ScaleOut,
1423486841764,0.0088,EventProcessingUnit,ScaleOut,
1423486846764,0.0097,EventProcessingUnit,ScaleOut,
1423486851764,0.0088,EventProcessingUnit,ScaleOut,
1423486856764,0.009,EventProcessingUnit,ScaleOut,
1423486861765,0.0091,EventProcessingUnit,ScaleOut,
1423486866765,0.0091,EventProcessingUnit,ScaleOut,
1423486871765,0.0093,EventProcessingUnit,ScaleOut,
1423486876766,0.0088,EventProcessingUnit,ScaleOut,
1423486881766,0.0093,EventProcessingUnit,ScaleOut,
1423486886766,0.0087,EventProcessingUnit,ScaleOut,
1423486891767,0.0092,EventProcessingUnit,ScaleOut,
